"run","tick","FirmID","Demand","Profit","Quality","Price","FirmType"
1,67.0,"B 6",0,-4.852379335929848,9.25851611067484,3.9616873753931263,"B"
1,67.0,"P 1",0,-4.796884374007066,64.59703968253778,96.42623171371265,"P"
1,68.0,"W 3",35,1424.9790561926718,88.9227717269954,41.74432892919397,"W"
1,68.0,"P 5",0,-5.527583280855018,89.90510403503046,92.33120957293343,"P"
1,68.0,"O 10",0,-4.586303151735358,29.174504222956887,86.81680091447059,"O"
1,68.0,"O 8",0,-5.3072544309139635,14.132266982869641,66.1084649548299,"O"
1,68.0,"B 7",365,319.8576229236814,11.030366361150806,1.0,"B"
1,68.0,"P 4",0,-5.089744343260848,83.60920529261843,79.88030168991037,"P"
1,68.0,"B 9",0,-4.952985438384135,5.2155552690269555,17.303159458965652,"B"
1,68.0,"O 2",0,-4.9325991831592395,35.2410002645556,73.21070308820914,"O"
1,68.0,"B 6",0,-4.852379335929848,10.18936262346241,3.9616873753931263,"B"
1,68.0,"P 1",0,-4.796884374007066,64.59703968253778,95.41517856172956,"P"
1,69.0,"W 3",34,1417.3201246975489,88.9227717269954,42.72068686204106,"W"
1,69.0,"P 5",0,-5.527583280855018,89.90510403503046,93.24145210728244,"P"
1,69.0,"O 10",0,-4.586303151735358,28.177051122722244,86.81680091447059,"O"
1,69.0,"O 8",0,-5.3072544309139635,13.170418980965493,66.1084649548299,"O"
1,69.0,"B 7",366,320.7473192600699,11.030366361150806,1.0,"B"
1,69.0,"P 4",0,-5.089744343260848,83.60920529261843,80.96239051547,"P"
1,69.0,"B 9",0,-4.952985438384135,5.2155552690269555,18.35952472682909,"B"
1,69.0,"O 2",0,-4.9325991831592395,35.2410002645556,74.19948115640304,"O"
1,69.0,"B 6",0,-4.852379335929848,10.18936262346241,4.967306012590219,"B"
1,69.0,"P 1",0,-4.796884374007066,65.55679798424197,95.41517856172956,"P"
